Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,Suspected,ConfnSusp,Notes
,Argentina,2020-03-04T01:33:07,1.0,0.0,0.0,-38.4161,-63.6167,,,
,Armenia,2020-03-01T19:53:02,1.0,0.0,0.0,40.0691,45.0382,,,
Northern Territory,Australia,2020-03-04T19:43:02,1.0,0.0,0.0,-12.4634,130.8456,,,
Tasmania,Australia,2020-03-02T20:53:02,1.0,0.0,0.0,-41.4545,145.9707,,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,11.55,104.9167,,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,42.9849,-81.2453,,,
,Dominican Republic,2020-03-02T16:33:02,1.0,0.0,0.0,18.7357,-70.1627,,,
,Faroe Islands,2020-03-04T12:53:03,1.0,0.0,0.0,61.8926,-6.9118,,,
,Gibraltar,2020-03-04T13:03:13,1.0,0.0,0.0,36.1408,-5.3536,,,
,Jordan,2020-03-03T15:33:02,1.0,0.0,0.0,31.24,36.51,,,
,Latvia,2020-03-04T01:33:07,1.0,0.0,0.0,56.8796,24.6032,,,
,Liechtenstein,2020-03-04T01:33:07,1.0,0.0,0.0,47.14,9.55,,,
,Lithuania,2020-02-28T16:23:03,1.0,0.0,0.0,55.1694,23.8813,,,
,Luxembourg,2020-03-03T00:23:16,1.0,0.0,0.0,49.8144,6.1317,,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,31.6927,88.0924,,,
,Monaco,2020-02-29T00:33:01,1.0,0.0,0.0,43.7333,7.4167,,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,28.1667,84.25,,,
,Nigeria,2020-02-28T16:23:03,1.0,0.0,0.0,9.082,8.6753,,,
,North Macedonia,2020-02-27T16:23:03,1.0,0.0,0.0,41.6086,21.7453,,,
,Poland,2020-03-04T15:13:18,1.0,0.0,0.0,51.9194,19.1451,,,
,South Africa,2020-03-05T13:53:03,1.0,0.0,0.0,-30.5595,22.9375,,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,7.0,81.0,,,
,Tunisia,2020-03-04T01:33:07,1.0,0.0,0.0,34.0,9.0,,,
" Norfolk County, MA",US,2020-03-03T14:33:03,1.0,0.0,0.0,42.1767,-71.1449,,,
"Berkeley, CA",US,2020-03-03T23:53:03,1.0,0.0,0.0,37.8715,-122.273,,,
"Boston, MA",US,2020-02-28T21:13:12,1.0,0.0,1.0,42.3601,-71.0589,,,
"Clark County, NV",US,2020-03-05T20:53:03,1.0,0.0,0.0,36.0796,-115.094,,,
"Contra Costa County, CA",US,2020-03-04T04:23:05,1.0,0.0,0.0,37.8534,-121.9018,,,
"Fort Bend County, TX",US,2020-03-05T01:16:59,1.0,0.0,0.0,29.5693,-95.8143,,,
"Grant County, WA",US,2020-03-05T20:23:07,1.0,0.0,0.0,47.1981,-119.3732,,,
"Humboldt County, CA",US,2020-02-21T05:13:09,1.0,0.0,0.0,40.745,-123.8695,,,
"Madison, WI",US,2020-03-03T15:53:03,1.0,0.0,1.0,43.0731,-89.4012,,,
"Maricopa County, AZ",US,2020-03-03T17:33:02,1.0,0.0,0.0,33.2918,-112.4291,,,
"Queens County, NY",US,2020-03-05T21:43:02,1.0,0.0,0.0,40.7282,-73.7949,,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,29.4241,-98.4936,,,
"Santa Rosa County, FL",US,2020-03-05T20:03:03,1.0,0.0,0.0,30.769,-86.9824,,,
"Sarasota, FL",US,2020-03-02T03:23:06,1.0,0.0,0.0,27.3364,-82.5307,,,
"Sonoma County, CA",US,2020-03-02T20:53:02,1.0,0.0,0.0,38.578,-122.9888,,,
"Tempe, AZ",US,2020-02-25T21:23:03,1.0,0.0,1.0,33.4255,-111.94,,,
"Umatilla, OR",US,2020-03-02T20:23:16,1.0,0.0,0.0,45.775,-118.7606,,,
"Wake County, NC",US,2020-03-03T20:53:02,1.0,0.0,0.0,35.8032,-78.5661,,,
"Williamson County, TN",US,2020-03-05T23:33:03,1.0,0.0,0.0,35.9179,-86.8622,,,
,Ukraine,2020-03-03T15:33:02,1.0,0.0,0.0,48.3794,31.1656,,,
From Diamond Princess,Australia,2020-02-29T02:03:10,0.0,0.0,0.0,35.4437,139.638,,,
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,29.3829,-98.6134,,,
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,41.2545,-95.9758,,,
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,38.2721,-121.9399,,,
Hubei,Mainland China,2020-02-22T23:33:06,64084.0,2346.0,15299.0,,,,,
Guangdong,Mainland China,2020-02-22T10:03:04,1339.0,5.0,728.0,,,,,
Henan,Mainland China,2020-02-22T14:13:38,1270.0,19.0,830.0,,,,,
Zhejiang,Mainland China,2020-02-22T11:13:13,1205.0,1.0,719.0,,,,,
Hunan,Mainland China,2020-02-22T10:03:04,1013.0,4.0,692.0,,,,,
Anhui,Mainland China,2020-02-22T07:43:03,989.0,6.0,597.0,,,,,
Jiangxi,Mainland China,2020-02-22T06:13:05,934.0,1.0,555.0,,,,,
Shandong,Mainland China,2020-02-22T09:43:02,750.0,4.0,302.0,,,,,
Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634.0,2.0,1.0,,,,,
Jiangsu,Mainland China,2020-02-22T07:43:03,631.0,0.0,401.0,,,,,
Chongqing,Mainland China,2020-02-22T23:23:05,573.0,6.0,328.0,,,,,
Sichuan,Mainland China,2020-02-22T13:03:03,526.0,3.0,250.0,,,,,
Heilongjiang,Mainland China,2020-02-22T11:13:13,479.0,12.0,204.0,,,,,
,South Korea,2020-02-22T08:33:02,433.0,2.0,16.0,,,,,
Beijing,Mainland China,2020-02-22T02:23:05,399.0,4.0,178.0,,,,,
Shanghai,Mainland China,2020-02-22T06:33:17,335.0,3.0,227.0,,,,,
Hebei,Mainland China,2020-02-22T12:33:04,309.0,6.0,203.0,,,,,
Fujian,Mainland China,2020-02-22T14:03:04,293.0,1.0,162.0,,,,,
Guangxi,Mainland China,2020-02-22T05:53:02,249.0,2.0,104.0,,,,,
Shaanxi,Mainland China,2020-02-22T09:53:02,245.0,1.0,149.0,,,,,
Yunnan,Mainland China,2020-02-22T04:43:02,174.0,2.0,107.0,,,,,
Hainan,Mainland China,2020-02-22T09:53:02,168.0,4.0,104.0,,,,,
Guizhou,Mainland China,2020-02-22T01:03:10,146.0,2.0,90.0,,,,,
Tianjin,Mainland China,2020-02-22T12:33:04,135.0,3.0,65.0,,,,,
Shanxi,Mainland China,2020-02-22T23:23:05,132.0,0.0,81.0,,,,,
,Japan,2020-02-22T14:53:02,122.0,1.0,22.0,,,,,
Liaoning,Mainland China,2020-02-22T02:23:05,121.0,1.0,66.0,,,,,
Gansu,Mainland China,2020-02-21T15:13:07,91.0,2.0,76.0,,,,,
Jilin,Mainland China,2020-02-22T12:33:04,91.0,1.0,52.0,,,,,
,Singapore,2020-02-21T03:43:02,85.0,0.0,37.0,,,,,
Xinjiang,Mainland China,2020-02-22T11:13:14,76.0,2.0,25.0,,,,,
Inner Mongolia,Mainland China,2020-02-22T23:53:01,75.0,0.0,26.0,,,,,
Ningxia,Mainland China,2020-02-21T06:23:04,71.0,0.0,48.0,,,,,
Hong Kong,Hong Kong,2020-02-22T13:23:05,69.0,2.0,6.0,,,,,
,Italy,2020-02-22T23:43:02,62.0,2.0,1.0,,,,,
,Thailand,2020-02-21T18:53:02,35.0,0.0,17.0,,,,,
,Iran,2020-02-22T10:03:05,28.0,5.0,0.0,,,,,
Taiwan,Taiwan,2020-02-21T06:53:03,26.0,1.0,2.0,,,,,
,Malaysia,2020-02-19T09:33:03,22.0,0.0,15.0,,,,,
Qinghai,Mainland China,2020-02-21T04:43:02,18.0,0.0,18.0,,,,,
,Germany,2020-02-21T23:03:13,16.0,0.0,14.0,,,,,
,Vietnam,2020-02-21T06:03:04,16.0,0.0,14.0,,,,,
,United Arab Emirates,2020-02-22T14:53:02,13.0,0.0,4.0,,,,,
,France,2020-02-15T20:53:02,12.0,1.0,4.0,,,,,
"Omaha, NE (From Diamond Princess)",US,2020-02-22T23:03:09,11.0,0.0,0.0,,,,,
Macau,Macau,2020-02-20T02:13:19,10.0,0.0,6.0,,,,,
,UK,2020-02-16T16:23:06,9.0,0.0,8.0,,,,,
From Diamond Princess,Australia,2020-02-22T17:03:05,7.0,0.0,0.0,,,,,
British Columbia,Canada,2020-02-21T05:23:04,6.0,0.0,0.0,,,,,
Queensland,Australia,2020-02-21T05:43:02,5.0,0.0,1.0,,,,,
"Travis, CA (From Diamond Princess)",US,2020-02-22T17:13:24,5.0,0.0,0.0,,,,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,,,,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,,,,,
,India,2020-02-16T07:43:02,3.0,0.0,3.0,,,,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,,,,,
South Australia,Australia,2020-02-17T08:13:09,2.0,0.0,2.0,,,,,
"Toronto, ON",Canada,2020-02-21T05:23:04,2.0,0.0,2.0,,,,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,,,,,
,Spain,2020-02-15T17:23:04,2.0,0.0,2.0,,,,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,,,,,
"Lackland, TX (From Diamond Princess)",US,2020-02-22T17:13:24,2.0,0.0,0.0,,,,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,,,,,
"San Diego County, CA",US,2020-02-21T05:43:02,2.0,0.0,1.0,,,,,
"Santa Clara, CA",US,2020-02-21T05:23:04,2.0,0.0,1.0,,,,,
,Belgium,2020-02-17T04:23:06,1.0,0.0,1.0,,,,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,,,,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,,,,,
,Egypt,2020-02-21T18:53:02,1.0,0.0,0.0,,,,,
,Finland,2020-02-12T00:03:12,1.0,0.0,1.0,,,,,
From Diamond Princess,Israel,2020-02-22T20:53:02,1.0,0.0,0.0,,,,,
,Lebanon,2020-02-22T20:53:02,1.0,0.0,0.0,,,,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,,,,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,,,,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,,,,,
,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,,,,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
"Humboldt County, CA",US,2020-02-21T05:13:09,1.0,0.0,0.0,,,,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,,,,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"Sacramento County, CA",US,2020-02-21T23:13:16,1.0,0.0,0.0,,,,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,,,,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,,,,,
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
Hubei,Mainland China,2020-02-27T12:13:14,65596.0,2641.0,23383.0,,,,,
,South Korea,2020-02-27T12:03:04,1766.0,13.0,22.0,,,,,
Guangdong,Mainland China,2020-02-27T09:53:02,1347.0,7.0,890.0,,,,,
Henan,Mainland China,2020-02-27T15:03:11,1272.0,20.0,1068.0,,,,,
Zhejiang,Mainland China,2020-02-27T12:43:02,1205.0,1.0,932.0,,,,,
Hunan,Mainland China,2020-02-27T12:43:02,1017.0,4.0,804.0,,,,,
Anhui,Mainland China,2020-02-27T14:13:06,989.0,6.0,792.0,,,,,
Jiangxi,Mainland China,2020-02-27T01:43:02,934.0,1.0,754.0,,,,,
Shandong,Mainland China,2020-02-27T14:13:06,756.0,6.0,387.0,,,,,
Diamond Princess cruise ship,Others,2020-02-26T19:33:02,705.0,4.0,10.0,,,,,
,Italy,2020-02-27T23:23:02,655.0,17.0,45.0,,,,,
Jiangsu,Mainland China,2020-02-27T14:13:06,631.0,0.0,498.0,,,,,
Chongqing,Mainland China,2020-02-27T23:23:02,576.0,6.0,401.0,,,,,
Sichuan,Mainland China,2020-02-27T12:43:02,534.0,3.0,321.0,,,,,
Heilongjiang,Mainland China,2020-02-27T12:43:02,480.0,13.0,270.0,,,,,
Beijing,Mainland China,2020-02-27T02:23:13,410.0,5.0,248.0,,,,,
Shanghai,Mainland China,2020-02-27T04:03:12,337.0,3.0,276.0,,,,,
Hebei,Mainland China,2020-02-27T12:43:02,317.0,6.0,274.0,,,,,
Fujian,Mainland China,2020-02-27T10:03:07,296.0,1.0,228.0,,,,,
Guangxi,Mainland China,2020-02-27T10:03:07,252.0,2.0,161.0,,,,,
,Iran,2020-02-27T12:03:04,245.0,26.0,49.0,,,,,
Shaanxi,Mainland China,2020-02-27T12:43:02,245.0,1.0,195.0,,,,,
,Japan,2020-02-27T23:33:02,214.0,4.0,22.0,,,,,
Yunnan,Mainland China,2020-02-27T10:03:07,174.0,2.0,150.0,,,,,
Hainan,Mainland China,2020-02-27T10:03:07,168.0,5.0,131.0,,,,,
Guizhou,Mainland China,2020-02-27T00:43:02,146.0,2.0,112.0,,,,,
Tianjin,Mainland China,2020-02-27T23:13:04,136.0,3.0,102.0,,,,,
Shanxi,Mainland China,2020-02-27T23:13:04,133.0,0.0,107.0,,,,,
Liaoning,Mainland China,2020-02-27T14:13:06,121.0,1.0,93.0,,,,,
Jilin,Mainland China,2020-02-27T12:43:02,93.0,1.0,67.0,,,,,
,Singapore,2020-02-26T19:33:02,93.0,0.0,62.0,,,,,
Hong Kong,Hong Kong,2020-02-27T09:53:02,92.0,2.0,24.0,,,,,
Gansu,Mainland China,2020-02-26T14:13:10,91.0,2.0,81.0,,,,,
Xinjiang,Mainland China,2020-02-27T12:43:02,76.0,2.0,43.0,,,,,
Inner Mongolia,Mainland China,2020-02-27T23:33:02,75.0,0.0,43.0,,,,,
Ningxia,Mainland China,2020-02-27T10:03:07,72.0,0.0,68.0,,,,,
,Germany,2020-02-27T23:13:04,46.0,0.0,16.0,,,,,
,Kuwait,2020-02-27T13:33:03,43.0,0.0,0.0,,,,,
Unassigned Location (From Diamond Princess),US,2020-02-26T20:03:06,42.0,0.0,0.0,,,,,
,Thailand,2020-02-26T07:23:03,40.0,0.0,22.0,,,,,
,France,2020-02-27T22:13:10,38.0,2.0,11.0,,,,,
,Bahrain,2020-02-26T21:03:07,33.0,0.0,0.0,,,,,
Taiwan,Taiwan,2020-02-26T12:23:04,32.0,1.0,5.0,,,,,
,Malaysia,2020-02-27T15:13:13,23.0,0.0,18.0,,,,,
Qinghai,Mainland China,2020-02-21T04:43:02,18.0,0.0,18.0,,,,,
,Vietnam,2020-02-25T08:53:02,16.0,0.0,16.0,,,,,
,Spain,2020-02-27T13:23:02,15.0,0.0,2.0,,,,,
,UK,2020-02-27T13:23:02,15.0,0.0,8.0,,,,,
,United Arab Emirates,2020-02-22T14:53:02,13.0,0.0,4.0,,,,,
Macau,Macau,2020-02-27T12:43:02,10.0,0.0,8.0,,,,,
From Diamond Princess,Australia,2020-02-27T03:33:06,8.0,0.0,0.0,,,,,
,Switzerland,2020-02-27T23:03:11,8.0,0.0,0.0,,,,,
British Columbia,Canada,2020-02-27T03:33:06,7.0,0.0,3.0,,,,,
,Iraq,2020-02-27T22:23:11,7.0,0.0,0.0,,,,,
,Sweden,2020-02-27T20:33:02,7.0,0.0,0.0,,,,,
Queensland,Australia,2020-02-21T05:43:02,5.0,0.0,1.0,,,,,
"Toronto, ON",Canada,2020-02-27T22:43:02,5.0,0.0,2.0,,,,,
New South Wales,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,,,,,
Victoria,Australia,2020-02-13T17:53:03,4.0,0.0,4.0,,,,,
,Oman,2020-02-26T04:53:02,4.0,0.0,0.0,,,,,
,Austria,2020-02-27T14:03:03,3.0,0.0,0.0,,,,,
,Croatia,2020-02-26T20:03:06,3.0,0.0,0.0,,,,,
,Greece,2020-02-27T14:03:03,3.0,0.0,0.0,,,,,
,India,2020-02-16T07:43:02,3.0,0.0,3.0,,,,,
,Israel,2020-02-27T14:03:03,3.0,0.0,1.0,,,,,
,Philippines,2020-02-12T07:43:02,3.0,1.0,1.0,,,,,
South Australia,Australia,2020-02-17T08:13:09,2.0,0.0,2.0,,,,,
,Finland,2020-02-26T19:03:08,2.0,0.0,1.0,,,,,
,Lebanon,2020-02-26T19:33:02,2.0,0.0,0.0,,,,,
,Pakistan,2020-02-26T23:53:02,2.0,0.0,0.0,,,,,
,Russia,2020-02-12T14:43:03,2.0,0.0,2.0,,,,,
"Chicago, IL",US,2020-02-09T19:03:03,2.0,0.0,2.0,,,,,
"Sacramento County, CA",US,2020-02-27T20:33:02,2.0,0.0,0.0,,,,,
"San Benito, CA",US,2020-02-03T03:53:02,2.0,0.0,0.0,,,,,
"San Diego County, CA",US,2020-02-21T05:43:02,2.0,0.0,1.0,,,,,
"Santa Clara, CA",US,2020-02-21T05:23:04,2.0,0.0,1.0,,,,,
,Afghanistan,2020-02-24T23:33:02,1.0,0.0,0.0,,,,,
,Algeria,2020-02-25T23:43:03,1.0,0.0,0.0,,,,,
,Belgium,2020-02-17T04:23:06,1.0,0.0,1.0,,,,,
,Brazil,2020-02-26T23:53:02,1.0,0.0,0.0,,,,,
,Cambodia,2020-02-12T07:43:02,1.0,0.0,1.0,,,,,
"London, ON",Canada,2020-02-12T18:53:03,1.0,0.0,1.0,,,,,
,Denmark,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
,Egypt,2020-02-21T18:53:02,1.0,0.0,0.0,,,,,
,Estonia,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
,Georgia,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
Tibet,Mainland China,2020-02-12T06:43:02,1.0,0.0,1.0,,,,,
,Nepal,2020-02-12T14:43:03,1.0,0.0,1.0,,,,,
,Netherlands,2020-02-27T21:13:10,1.0,0.0,0.0,,,,,
,North Macedonia,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
,Norway,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
,Romania,2020-02-27T16:23:03,1.0,0.0,0.0,,,,,
,San Marino,2020-02-27T21:13:10,1.0,0.0,0.0,,,,,
,Sri Lanka,2020-02-08T03:43:03,1.0,0.0,1.0,,,,,
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,,,,,
"Humboldt County, CA",US,2020-02-21T05:13:09,1.0,0.0,0.0,,,,,
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"Madison, WI",US,2020-02-05T21:53:02,1.0,0.0,0.0,,,,,
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,,,,,
"San Antonio, TX",US,2020-02-13T18:53:02,1.0,0.0,0.0,,,,,
"Seattle, WA",US,2020-02-09T07:03:04,1.0,0.0,1.0,,,,,
"Tempe, AZ",US,2020-02-25T21:23:03,1.0,0.0,1.0,,,,,
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,,,,,
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,,,,,
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0.0,0.0,0.0,,,,,
Hubei,Mainland China,2020-03-04T12:53:03,67332.0,2871.0,38557.0,30.9756,112.2707,,,
,South Korea,2020-03-04T19:23:03,5621.0,35.0,41.0,36.0,128.0,,,
,Italy,2020-03-04T19:23:03,3089.0,107.0,276.0,43.0,12.0,,,
,Iran,2020-03-04T12:33:03,2922.0,92.0,552.0,32.0,53.0,,,
Guangdong,Mainland China,2020-03-04T10:03:19,1350.0,7.0,1133.0,23.3417,113.4244,,,
Henan,Mainland China,2020-03-04T00:33:05,1272.0,22.0,1234.0,33.882,113.614,,,
Zhejiang,Mainland China,2020-03-04T10:03:19,1213.0,1.0,1114.0,29.1832,120.0934,,,
Hunan,Mainland China,2020-03-04T15:43:02,1018.0,4.0,916.0,27.6104,111.7088,,,
Anhui,Mainland China,2020-03-04T10:03:19,990.0,6.0,956.0,31.8257,117.2264,,,
Jiangxi,Mainland China,2020-03-04T01:33:07,935.0,1.0,884.0,27.614,115.7221,,,
Shandong,Mainland China,2020-03-04T12:53:03,758.0,6.0,516.0,36.3427,118.1498,,,
Diamond Princess cruise ship,Others,2020-03-03T03:13:06,706.0,6.0,10.0,35.4437,139.638,,,
Jiangsu,Mainland China,2020-03-04T12:53:03,631.0,0.0,577.0,32.9711,119.455,,,
Chongqing,Mainland China,2020-03-04T23:23:01,576.0,6.0,502.0,30.0572,107.874,,,
Sichuan,Mainland China,2020-03-04T12:53:03,538.0,3.0,406.0,30.6171,102.7103,,,
Heilongjiang,Mainland China,2020-03-04T12:53:03,480.0,13.0,373.0,47.862,127.7615,,,
Beijing,Mainland China,2020-03-04T23:23:01,418.0,8.0,297.0,40.1824,116.4142,,,
Shanghai,Mainland China,2020-03-04T04:13:08,338.0,3.0,298.0,31.202,121.4491,,,
,Japan,2020-03-04T19:23:03,331.0,6.0,43.0,36.0,138.0,,,
Hebei,Mainland China,2020-03-04T10:03:19,318.0,6.0,301.0,38.0428,114.5149,,,
Fujian,Mainland China,2020-03-04T12:53:03,296.0,1.0,270.0,26.0789,117.9874,,,
,France,2020-03-04T20:43:02,285.0,4.0,12.0,47.0,2.0,,,
,Germany,2020-03-04T19:33:03,262.0,0.0,16.0,51.0,9.0,,,
Guangxi,Mainland China,2020-03-04T00:13:08,252.0,2.0,210.0,23.8298,108.7881,,,
Shaanxi,Mainland China,2020-03-04T15:43:03,245.0,1.0,223.0,35.1917,108.8701,,,
,Spain,2020-03-04T20:43:02,222.0,2.0,2.0,40.0,-4.0,,,
Yunnan,Mainland China,2020-03-03T03:43:02,174.0,2.0,169.0,24.974,101.487,,,
Hainan,Mainland China,2020-03-04T10:03:19,168.0,5.0,158.0,19.1959,109.7453,,,
Guizhou,Mainland China,2020-03-02T01:13:06,146.0,2.0,114.0,26.8154,106.8748,,,
Tianjin,Mainland China,2020-03-03T11:43:02,136.0,3.0,124.0,39.3054,117.323,,,
Shanxi,Mainland China,2020-03-03T23:13:05,133.0,0.0,124.0,37.5777,112.2922,,,
Liaoning,Mainland China,2020-03-03T14:33:03,125.0,1.0,106.0,41.2956,122.6085,,,
,Singapore,2020-03-03T15:23:03,110.0,0.0,78.0,1.2833,103.8333,,,
Hong Kong,Hong Kong,2020-03-04T23:23:01,105.0,2.0,37.0,22.3,114.2,,,
Jilin,Mainland China,2020-03-04T10:03:19,93.0,1.0,86.0,43.6661,126.1923,,,
Gansu,Mainland China,2020-03-04T15:43:03,91.0,2.0,87.0,36.0611,103.8343,,,
,Switzerland,2020-03-04T19:33:03,90.0,0.0,3.0,46.8182,8.2275,,,
,UK,2020-03-04T19:33:03,85.0,0.0,8.0,55.0,-3.0,,,
Xinjiang,Mainland China,2020-03-04T15:43:03,76.0,3.0,69.0,41.1129,85.2401,,,
Inner Mongolia,Mainland China,2020-03-04T15:43:03,75.0,1.0,63.0,44.0935,113.9448,,,
Ningxia,Mainland China,2020-03-04T01:33:07,75.0,0.0,69.0,37.2692,106.1655,,,
,Kuwait,2020-03-02T20:33:02,56.0,0.0,0.0,29.5,47.75,,,
,Norway,2020-03-04T19:33:03,56.0,0.0,0.0,60.472,8.4689,,,
,Bahrain,2020-03-04T19:33:03,52.0,0.0,0.0,26.0275,50.55,,,
,Malaysia,2020-03-04T13:03:08,50.0,0.0,22.0,2.5,112.5,,,
Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45.0,0.0,0.0,35.4437,139.638,,,
,Thailand,2020-03-02T06:23:04,43.0,1.0,31.0,15.0,101.0,,,
Taiwan,Taiwan,2020-03-03T06:43:02,42.0,1.0,12.0,23.7,121.0,,,
,Netherlands,2020-03-04T12:33:03,38.0,0.0,0.0,52.1326,5.2913,,,
,Iraq,2020-03-04T20:43:02,35.0,2.0,0.0,33.0,44.0,,,
,Sweden,2020-03-04T12:33:03,35.0,0.0,0.0,63.0,16.0,,,
"King County, WA",US,2020-03-04T19:53:02,31.0,9.0,1.0,47.548,-121.9836,,,
,Austria,2020-03-04T19:33:03,29.0,0.0,0.0,47.5162,14.5501,,,
,India,2020-03-04T12:33:03,28.0,0.0,3.0,21.0,78.0,,,
,United Arab Emirates,2020-03-03T23:43:02,27.0,0.0,5.0,24.0,54.0,,,
,Iceland,2020-03-04T19:33:03,26.0,0.0,0.0,64.9631,-19.0208,,,
,Belgium,2020-03-04T12:33:03,23.0,0.0,1.0,50.8333,4.0,,,
New South Wales,Australia,2020-03-04T20:43:03,22.0,1.0,4.0,-33.8688,151.2093,,,
"Toronto, ON",Canada,2020-03-03T20:03:08,19.0,0.0,2.0,43.6532,-79.3832,,,
Qinghai,Mainland China,2020-02-21T04:43:02,18.0,0.0,18.0,35.7452,95.9956,,,
,San Marino,2020-03-04T19:33:03,16.0,1.0,0.0,43.9424,12.4578,,,
,Vietnam,2020-02-25T08:53:02,16.0,0.0,16.0,16.0,108.0,,,
,Israel,2020-03-04T12:43:03,15.0,0.0,1.0,31.0,35.0,,,
,Oman,2020-03-04T19:33:03,15.0,0.0,2.0,21.0,57.0,,,
,Lebanon,2020-03-04T16:53:02,13.0,0.0,1.0,33.8547,35.8623,,,
,Algeria,2020-03-04T19:33:03,12.0,0.0,0.0,28.0339,1.6596,,,
British Columbia,Canada,2020-03-04T04:23:05,12.0,0.0,3.0,49.2827,-123.1207,,,
Queensland,Australia,2020-03-03T15:23:03,11.0,0.0,1.0,-28.0167,153.4,,,
"Santa Clara, CA",US,2020-03-03T23:33:03,11.0,0.0,1.0,37.3541,-121.9552,,,
Victoria,Australia,2020-03-04T12:43:03,10.0,0.0,4.0,-37.8136,144.9631,,,
,Croatia,2020-03-04T16:53:02,10.0,0.0,0.0,45.1667,15.5,,,
,Denmark,2020-03-04T00:03:15,10.0,0.0,0.0,56.2639,9.5018,,,
,Ecuador,2020-03-04T19:33:03,10.0,0.0,0.0,-1.8312,-78.1834,,,
Macau,Macau,2020-03-03T12:33:02,10.0,0.0,9.0,22.1667,113.55,,,
"Westchester County, NY",US,2020-03-04T21:23:10,10.0,0.0,0.0,41.122,-73.7949,,,
,Greece,2020-03-04T19:33:03,9.0,0.0,0.0,39.0742,21.8243,,,
,Czech Republic,2020-03-04T19:33:03,8.0,0.0,0.0,49.8175,15.473,,,
,Qatar,2020-03-04T00:03:15,8.0,0.0,0.0,25.3548,51.1839,,,
"Snohomish County, WA",US,2020-03-04T19:53:02,8.0,1.0,0.0,48.033,-121.8339,,,
"Los Angeles, CA",US,2020-03-04T18:13:18,7.0,0.0,0.0,34.0522,-118.2437,,,
,Belarus,2020-03-04T12:43:03,6.0,0.0,0.0,53.7098,27.9534,,,
,Finland,2020-03-01T23:23:02,6.0,0.0,1.0,64.0,26.0,,,
,Ireland,2020-03-04T21:13:07,6.0,0.0,0.0,53.1424,-7.6921,,,
South Australia,Australia,2020-03-04T21:03:07,5.0,0.0,2.0,-34.9285,138.6007,,,
,Mexico,2020-03-03T10:03:04,5.0,0.0,1.0,23.0,-102.0,,,
,Pakistan,2020-03-03T04:33:03,5.0,0.0,0.0,30.3753,69.3451,,,
,Portugal,2020-03-04T12:43:03,5.0,0.0,0.0,39.3999,-8.2245,,,
